0,3106,0,29
138417,107770159,140945,1033158
463117,49538753,464839,462663
421561,42865734,439131,447589
186927,18292720,353102,525295
167434,17418050,333677,499483
186080,18833971,362691,541321
169720,17984709,341533,516593
188149,18743753,359410,536818
185653,18044083,361978,518692
171949,17463350,336612,499543
176040,16964952,339743,489480
169753,17974382,346301,517006
184378,19112949,363561,547958
174869,18178768,348041,522322
165647,16646672,328182,478616
174801,17372591,338015,499088
174433,18153779,346671,521133
182858,18926364,360639,543979
176381,17851703,340684,513454
181305,19229929,370829,553137
180866,18407875,359170,529934
181529,18894470,361741,542156
173749,17328678,337118,497133
173387,18424174,352529,527974
171564,17989243,343928,516914
190547,19077109,359973,548712
185157,19245196,369266,551602
185594,19232188,365682,551683
181250,19157077,366093,550398
180616,19319402,365528,555736
192321,18981650,359159,546380
180504,19011676,359673,546501
180183,19150522,362726,551227
182191,19584756,372336,563292
192110,18664970,363781,535320
189294,18104584,354703,521456
187256,19139484,359214,550177
185543,18637906,352261,535321
187926,18982027,362076,545919
176469,18690453,351858,538148
197173,20076563,387209,580865
177813,18058536,339180,518368
173647,18445720,348798,528902
180728,19310642,365045,555277
172085,18143983,347816,519162
189063,18485455,353648,533483
192810,19501102,370882,560832
187857,19312239,367094,556895
177936,18842248,358800,543448
174373,17504346,354705,519836
187692,17540744,356315,518058
188889,19668565,369667,565896
191003,20181250,378102,580703
186357,18744569,352036,537723
189304,19455492,366642,558263
182023,18311911,347392,526646
180329,19156368,362910,553318
187304,19568265,365408,562893
183722,18594749,359830,533488
192643,18630161,354422,534942
188514,17892410,341630,513575
177085,16324614,315199,475827
187000,18194059,355324,523429
191766,19208643,366928,551327
185998,18410091,350879,529822
204140,18992071,366785,544250
186818,18589207,361492,534166
191545,18589688,365279,534754
194780,18497577,354848,530180
192697,18574410,366903,534411
200166,17888719,351950,516492
183717,18102255,344744,520700
187339,19496465,366540,563911
196660,19890119,372718,571949
193094,18466064,359432,529609
201128,18480814,353197,529898
188623,18924660,356297,542967
200048,18585578,364396,534849
192027,18824955,366039,540924
182551,18958873,357341,549319
188545,18070933,348029,519153
193870,18653704,356733,536837
181630,17924396,362085,519629
191739,20341535,383018,585199
186611,18414122,350808,528851
205579,19546977,375084,560729
191609,18293559,354016,524927
193081,17403804,364839,505540
188855,18426159,348890,527856
194299,17666590,349008,507903
214262,18429407,376013,532812
185953,17978965,350563,520532
204075,18767897,364388,537779
195439,17550154,352046,507254
199712,17296662,357167,501798
197856,17206970,369415,502528
186963,17932129,337849,517621
199615,19939673,382132,576428
187553,18586032,356184,532725
